question,answer,options,correct_option,path,condition
"A 75-year-old female presents with a chronic, painless ulcer located above her medial malleolus. She has a history of deep venous thrombosis in the same leg. On examination, you note significant edema, varicosities, and brownish discoloration of the skin surrounding the ulcer. What is the next step in the evaluation?","Doppler Ultrasound, Plethysmography, Duplex Ultrasound, Venography","['Apply a compression bandage', 'Doppler Ultrasound, Plethysmography, Duplex Ultrasound, Venography', 'Obtain a wound culture', 'Perform a skin biopsy', 'Prescribe topical antibiotics']",B,"Patient with LEG ULCER -> History and Physical examination -> Chronic edema, Varicosities, Pigment changes -> Doppler Ultrasound, Plethysmography, Duplex Ultrasound, Venography -> Squamous cell carcinoma, Basal cell carcinoma, Sarcoma, Lymphoma, Metastasis",leg ulcer
"A 40-year-old female presents with a painful leg ulcer that has developed over the past several weeks. She denies any history of trauma, vascular disease, diabetes, or neuropathy. Physical examination reveals a well-demarcated ulcer with a violaceous, undermined border. Doppler studies confirm adequate arterial and venous circulation in the affected extremity. What conditions should be considered?","Consider: Pyoderma gangrenosum, Inflammatory bowel disease, Hematologic malignancy, Other systemic disease","['Apply compression therapy', 'Consider: Pyoderma gangrenosum, Inflammatory bowel disease, Hematologic malignancy, Other systemic disease', 'Perform a wound culture', 'Prescribe topical antibiotics', 'Perform surgical debridement']",B,"Patient with LEG ULCER -> History and Physical examination -> Normal vasculature -> Consider: Pyoderma gangrenosum, Inflammatory bowel disease, Hematologic malignancy, Other systemic disease",leg ulcer
A 60-year-old male presents with a painless ulcer on the plantar surface of his foot. Neurological examination reveals decreased sensation to light touch and pinprick in both feet. What conditions should be considered?,"Consider: Diabetes mellitus, Exogenous neurotoxins, Alcoholism, Sarcoidosis, Leprosy, Syphilis","['Apply compression therapy', 'Consider: Diabetes mellitus, Exogenous neurotoxins, Alcoholism, Sarcoidosis, Leprosy, Syphilis', 'Perform a wound culture', 'Prescribe topical antibiotics', 'Perform surgical debridement']",B,"Patient with LEG ULCER -> History and Physical examination -> Decreased cutaneous sensation -> Consider: Diabetes mellitus, Exogenous neurotoxins, Alcoholism, Sarcoidosis, Leprosy, Syphilis",leg ulcer
"A 45-year-old patient presents with a leg ulcer. They report a history of exposure to extreme cold temperatures during a winter hike, resulting in frostbite to their feet. What is the most likely cause of the leg ulcer?","Consider: Burn/heat, Frostbite, Pressure, Postradiation, Insect bite, Self-induced/factitial","['Apply compression therapy', 'Consider: Burn/heat, Frostbite, Pressure, Postradiation, Insect bite, Self-induced/factitial', 'Perform a wound culture', 'Prescribe topical antibiotics', 'Perform surgical debridement']",B,"Patient with LEG ULCER -> History and Physical examination -> History of trauma -> Consider: Burn/heat, Frostbite, Pressure, Postradiation, Insect bite, Self-induced/factitial",leg ulcer
"A 28-year-old male presents with progressive cervical lymphadenopathy, night sweats, and fever. Excisional lymph node biopsy confirms classical Hodgkin's lymphoma. Staging reveals involvement of cervical and mediastinal lymph nodes, B symptoms, and bulky disease. What is the recommended treatment?",ABVD × 4-6 + 30-36 Gy IFRT,"['ABVD × 2 + 20 Gy IFRT', 'Observation', 'ABVD × 4-6 + 30-36 Gy IFRT', 'BEACOPP × 6 + 36 Gy IFRT', 'Stanford V + 30 Gy IFRT']",C,Patient with CLASSICAL HODGKIN'S LYMPHOMA -> Biopsy -> Laboratory studies -> Clinical staging -> Stage IIXB -> ABVD × 4-6 + 30-36 Gy IFRT,classical hodgkin’s lymphoma
"A 55-year-old male presents with fatigue, night sweats, and enlarged lymph nodes in multiple regions. Biopsy confirms classical Hodgkin's lymphoma. Staging reveals stage IV disease with involvement of bone marrow, liver, and spleen. His IPS score is 5. What is the most appropriate treatment?","ABVD × 6, or Stanford V, or escBEACOPP*","['ABVD × 2 + 20 Gy IFRT', 'Observation', 'ABVD × 4-6 + 30-36 Gy IFRT', 'ABVD × 6, or Stanford V, or escBEACOPP*', 'Stanford V + 30 Gy IFRT']",D,"Patient with CLASSICAL HODGKIN'S LYMPHOMA -> Biopsy -> Laboratory studies -> Clinical staging -> Stage III/IV -> IPS 4-7 -> ABVD × 6, or Stanford V, or escBEACOPP*",classical hodgkin’s lymphoma
A 65-year-old male presents with abdominal pain and elevated serum amylase. Isoamylase measurements reveal the amylase is of salivary origin. What malignancies should be considered?,"Ovary, Prostate, Lung","['Ovary, Prostate, Lung', 'Colon, Breast, Melanoma', 'Lymphoma, Leukemia, Myeloma', 'Brain, Thyroid, Thymus', 'Esophagus, Stomach, Pancreas']",A,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> Abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Acute pancreatitis -> Ovary, Prostate, Lung",elevated serum iron
A 60-year-old male presents with persistent epigastric pain and persistently elevated serum amylase levels 1 week after initial diagnosis of acute pancreatitis. Initial imaging was unremarkable. Isoamylase measurement reveals salivary amylase. What malignancies should be considered?,"Ovary, Prostate, Lung","['Ovary, Prostate, Lung', 'Colon, Breast, Melanoma', 'Lymphoma, Leukemia, Myeloma', 'Brain, Thyroid, Thymus', 'Esophagus, Stomach, Pancreas']",A,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> Abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Acute pancreatitis -> Persistent amylase elevation -> Ovary, Prostate, Lung",elevated serum iron
"A 45-year-old female presents with persistent epigastric pain and elevated serum amylase levels for 1 week. Initial evaluation suggested acute pancreatitis, but her amylase remains elevated. What is the next step?","Abdominal Ultrasonography, Abdominal CT Scan, MRI of Pancreas with MRCP, EUS, ERCP","['Amylase/creatinine clearance ratio', 'Abdominal Ultrasonography, Abdominal CT Scan, MRI of Pancreas with MRCP, EUS, ERCP', 'Serum lipase', 'Serum calcium', 'Trial of pain medications']",B,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> Abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Acute pancreatitis -> Persistent amylase elevation -> Abdominal Ultrasonography, Abdominal CT Scan, MRI of Pancreas with MRCP, EUS, ERCP",elevated serum iron
A 50-year-old male presents for a routine check-up. He denies any abdominal pain or other gastrointestinal symptoms. Lab results show an elevated serum amylase level that has been present for several months. What is the next step in the evaluation?,"Abdominal Ultrasonography, Abdominal CT Scan, MRI of Pancreas with MRCP, EUS, ERCP","['Amylase/creatinine clearance ratio', 'Abdominal Ultrasonography, Abdominal CT Scan, MRI of Pancreas with MRCP, EUS, ERCP', 'Serum lipase', 'Serum calcium', 'Trial of pain medications']",B,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> No abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Acute pancreatitis -> Persistent amylase elevation -> Abdominal Ultrasonography, Abdominal CT Scan, MRI of Pancreas with MRCP, EUS, ERCP",elevated serum iron
A 72-year-old male with a history of chronic kidney disease presents with epigastric pain. His serum amylase is 180 U/L (normal is 25-125 U/L). Lipase is normal. What is the most likely cause of his elevated serum amylase?,Renal insufficiency,"['Acute pancreatitis', 'Perforated viscus', 'Renal insufficiency', 'Macroamylasemia', 'Salivary gland disease']",C,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> Abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Identified cause -> Renal insufficiency",elevated serum iron
A 68-year-old male with a history of chronic kidney disease presents for a routine checkup. He denies any abdominal pain or other new symptoms. His laboratory results show a serum amylase level of 170 U/L (normal range: 25-125 U/L). Serum lipase is normal. What is the most likely explanation for the elevated serum amylase?,Renal insufficiency,"['Acute pancreatitis', 'Perforated viscus', 'Salivary gland disease', 'Macroamylasemia', 'Renal insufficiency']",E,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> No abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Identified cause -> Renal insufficiency",elevated serum iron
"A 20-year-old male presents with right cheek pain and swelling after playing sports. The patient complains of pain in the right upper quadrant, and serum amylase is 200 U/L (normal is 25-125 U/L). Isoamylase testing reveals the elevated amylase is of salivary origin. What is the most likely cause of his elevated serum amylase?","Salivary gland disease: Trauma, Infection (mumps), Calculus, Radiation, Alcohol","['Acute pancreatitis', 'Perforated viscus', 'Renal insufficiency', 'Macroamylasemia', 'Salivary gland disease: Trauma, Infection (mumps), Calculus, Radiation, Alcohol']",E,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> Abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Identified cause -> Salivary gland disease: Trauma, Infection (mumps), Calculus, Radiation, Alcohol",elevated serum iron
"A 25-year-old male presents for routine lab work, which reveals an elevated serum amylase level. He denies abdominal pain, but reports recent right cheek swelling and tenderness. His isoamylase level is elevated and of salivary origin. What is the most likely cause?","Salivary gland disease: Trauma, Infection (mumps), Calculus, Radiation, Alcohol","['Acute pancreatitis', 'Perforated viscus', 'Renal insufficiency', 'Macroamylasemia', 'Salivary gland disease: Trauma, Infection (mumps), Calculus, Radiation, Alcohol']",E,"Patient with ELEVATED SERUM AMYLASE -> History and Physical examination -> No abdominal pain -> Serum creatinine, Urine creatinine, Urine amylase, Isoamylase measurements -> Identified cause -> Salivary gland disease: Trauma, Infection (mumps), Calculus, Radiation, Alcohol",elevated serum iron
