question,answer,options,correct_option,path,condition
A 55-year-old woman with a history of hypertension presents with muscle weakness and an ECG showing flattened T waves. Her serum potassium is 3.0 mmol/L. Initial labs reveal metabolic alkalosis and a urine chloride >20 mmol/L. Further testing shows a urine calcium/creatinine molar ratio >0.20. What is the most likely cause of her hypokalemia?,Loop diuretic use,"[""'Magnesium deficiency'"", ""'Loop diuretic use'"", ""'Myelogenous leukemia'"", ""'Primary hyperaldosteronism'"", ""'Excessive licorice consumption'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Loop diuretic,hypokalemia
"A 54-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ 3.2 mmol/L) despite oral potassium supplementation. Her blood pressure is well-controlled on a thiazide diuretic. Initial labs reveal a normal CBC, normal magnesium, and a metabolic alkalosis on ABG. Urine studies show a K+ of 40 mmol/day, Urine Cl- of 30 mmol/L and a Urine Ca/Cr molar ratio of 0.25. What is the most likely cause of her hypokalemia?",Loop diuretic use.,"[""'Bartter syndrome.'"", ""'Loop diuretic use.'"", ""'Primary hyperaldosteronism.'"", ""'Magnesium deficiency.'"", ""'Gitelman syndrome.'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Loop diuretic,hypokalemia
"A 25-year-old woman with a history of chronic metabolic alkalosis and hypokalemia (K+ 2.8 mmol/L) presents to the clinic. Her urine chloride is >20 mmol/L. Further lab work reveals a Urine Ca/Cr molar ratio >0.20. Based on this information, which of the following is the most likely underlying cause of her hypokalemia?",Bartter's syndrome,"[""'Diuretic abuse'"", ""'Bartter's syndrome'"", ""'Gitelman syndrome'"", ""'Hypomagnesemia'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Bartter's syndrome,hypokalemia
A 30-year-old woman with a history of metabolic alkalosis and normal blood pressure presents with hypokalemia (K+ <3.5 mmol/L). Her urine chloride is >20 mmol/L and urine calcium/creatinine molar ratio is >0.20. What is the most likely diagnosis?,Bartter's syndrome,"[""'Gitelman syndrome'"", ""'Bartter's syndrome'"", ""'Primary hyperaldosteronism'"", ""'Apparent mineralocorticoid excess'"", ""'Liddle syndrome'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr >0.20 -> Bartter's syndrome,hypokalemia
A 58-year-old female with a history of hypertension is brought to the clinic due to persistent muscle weakness and fatigue. Her serum potassium level is 3.2 mmol/L. Initial lab results show metabolic alkalosis. A spot urine sample reveals a chloride level of 25 mmol/L and a urine calcium/creatinine ratio of 0.1. What is the most likely cause of her hypokalemia?,Thiazide diuretic use,"[""'Hypomagnesemia'"", ""'Thiazide diuretic use'"", ""'Primary hyperaldosteronism'"", ""'Renal tubular acidosis'"", ""'Excessive licorice consumption'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Thiazide diuretic,hypokalemia
"A 58-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ 3.2 mmol/L) despite oral potassium supplementation. Her blood pressure is well-controlled on hydrochlorothiazide. Initial labs reveal a normal CBC, normal magnesium, and alkaline blood gas. Urine studies show a K+ of 30 mmol/day, urine Cl- of 35 mmol/L, and urine Ca/Cr ratio of 0.1. What is the most likely cause of her hypokalemia?",Thiazide diuretic use,"[""'Magnesium deficiency'"", ""'Thiazide diuretic use'"", ""'Bartter syndrome'"", ""'Gitelman syndrome'"", ""'Conn’s syndrome'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Thiazide diuretic,hypokalemia
A 28-year-old woman with a history of chronic metabolic alkalosis and hypokalemia (K+ 3.0 mmol/L) presents with muscle weakness and cramps. Her urine chloride is >20 mmol/L. Initial urine calcium/creatinine molar ratio is <0.15. Which of the following is the most likely diagnosis?,Gitelman's syndrome,"[""'Bartter's syndrome'"", ""'Gitelman's syndrome'"", ""'Diuretic abuse'"", ""'Hypomagnesemia'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Gitelman's syndrome,hypokalemia
"A 25-year-old woman with a history of muscle cramps and fatigue presents to your office. Her serum potassium is 2.8 mmol/L. You've ruled out pseudohypokalemia. Her urine K+ is >15 mmol/g Cr. TTKG is >4. Blood pressure is normal, and acid-base status reveals metabolic alkalosis. Urine Cl- is >20 mmol/L and Urine Ca/Cr (molar ratio) is <0.15. What is the most likely diagnosis?",Gitelman's syndrome,"[""'Bartter's syndrome'"", ""'Gitelman's syndrome'"", ""'Diuretic abuse'"", ""'Liddle's syndrome'"", ""'Primary hyperaldosteronism'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- >20 -> Check Urine Ca/Cr (molar ratio) -> Urine Ca/Cr <0.15 -> Gitelman's syndrome,hypokalemia
"A 55-year-old woman with a history of bulimia nervosa is admitted to the hospital with complaints of muscle weakness and fatigue. Her serum potassium is 2.8 mmol/L, and arterial blood gas analysis reveals metabolic alkalosis. Her urine chloride is <10 mmol/L. What is the most likely cause of her hypokalemia?",Vomiting,"[""'Diuretic abuse'"", ""'Vomiting'"", ""'Magnesium deficiency'"", ""'Hyperaldosteronism'"", ""'Renal tubular acidosis'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Vomiting,hypokalemia
"A 45-year-old woman with a history of bulimia nervosa is evaluated for persistent hypokalemia (K+ 2.8 mmol/L). Initial labs show a normal blood pressure, metabolic alkalosis, and elevated urine potassium. What is the most likely cause of her hypokalemia?",Vomiting,"[""'Diuretic abuse'"", ""'Vomiting'"", ""'Gitelman syndrome'"", ""'Hypomagnesemia'"", ""'Bartter syndrome'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Vomiting,hypokalemia
A 55-year-old female presents with hypokalemia (K+ <3.5 mmol/L). Initial assessment reveals metabolic alkalosis. Further investigation shows urine chloride <10 mmol/L. What is the most likely cause of her hypokalemia?,Chloride diarrhea,"['Diuretic use', 'Renal tubular acidosis', 'Hyperaldosteronism', 'Chloride diarrhea', 'Magnesium deficiency']",D,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ <15 mmol/day or <15 mmol/g Cr -> Extrarenal loss/remote renal loss -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Chloride diarrhea,hypokalemia
"A 30-year-old patient presents with hypokalemia (K+ <3.5 mmol/L) and metabolic alkalosis. Initial assessment reveals a urine K+ >15 mmol/day and a TTKG >4. Blood pressure is normal, and the patient denies diuretic use. What is the next step to determine the cause of hypokalemia?",Check Urine Cl- (mmol/L),"[""'Administer intravenous potassium chloride'"", ""'Check Urine Cl- (mmol/L)'"", ""'Obtain plasma renin and aldosterone levels'"", ""'Perform a renal biopsy'"", ""'Check serum magnesium levels'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> Low or normal -> Check Acid-base status -> Metabolic alkalosis -> Check Urine Cl- (mmol/L) -> Urine Cl- <10 -> Chloride diarrhea,hypokalemia
"A 58-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ = 3.2 mmol/L) despite oral potassium supplementation. Her blood pressure is elevated, and initial labs show a urine K+ >40 mmol/day. What is the MOST likely next step in evaluating the cause of her hypokalemia?",Measure plasma aldosterone concentration (PAC),"['Repeat serum potassium measurement to rule out pseudohypokalemia', 'Obtain a detailed dietary history to assess potassium intake', 'Measure plasma aldosterone concentration (PAC)', 'Perform a renal ultrasound to evaluate for renal artery stenosis', 'Administer intravenous magnesium sulfate']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> PA,hypokalemia
A 45-year-old woman with a history of hypertension is found to have a serum potassium level of 3.2 mmol/L during a routine checkup. Her blood pressure is elevated at 160/90 mmHg. Urine analysis reveals a potassium level of 30 mmol/day. The TTKG is calculated to be 5. Plasma renin is low. What is the most likely underlying cause of her hypokalemia?,Primary aldosteronism,"['Diuretic use', 'Magnesium deficiency', 'Primary aldosteronism', 'Surreptitious vomiting', 'Bartter syndrome']",C,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> PA,hypokalemia
"A 45-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ < 3.5 mmol/L) despite oral potassium supplementation. Her blood pressure is elevated, and initial labs reveal a urine K+ > 15 mmol/day. What is the MOST likely next step in evaluating the cause of her hypokalemia?",Measure the aldosterone level.,"[""'Obtain a detailed dietary history.'"", ""'Measure the aldosterone level.'"", ""'Calculate the transtubular potassium gradient (TTKG).'"", ""'Perform a renal ultrasound to assess for renal artery stenosis.'"", ""'Repeat serum potassium measurement to rule out pseudohypokalemia.'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Aldosterone -> Low -> GRA,hypokalemia
"A 45-year-old woman with a history of hypertension is evaluated for persistent hypokalemia (K+ 3.2 mmol/L) despite oral potassium supplementation. Her blood pressure is elevated at 160/90 mmHg. Initial labs show a normal creatinine level. A spot urine potassium is obtained and is elevated, and the TTKG is >4. Plasma renin is low. What is the most likely underlying cause of her hypokalemia?",Gordan's syndrome,"[""'Primary hyperaldosteronism'"", ""'Gordan's syndrome'"", ""'Gitelman syndrome'"", ""'Bartter syndrome'"", ""'Diuretic abuse'""]",B,Patient with HYPOKALEMIA (serum K+ <3.5 mmol/L) -> Is it Pseudohypokalemia? -> Proceed to next question -> Check Urine K+ -> Urine K+ >15 mmol/g Cr or >15 mmol/day -> Renal loss -> Check TTKG -> TTKG >4 -> Increased Distal (CCD) K+ secretion -> Check Blood pressure and/or volume -> High -> Check Renin -> Low -> GRA,hypokalemia
